GP-No;Name;Time;Timegap;X;Y;X-offset;Y-offset;Pupil Diameter Left (mm);Pupil Diameter Right (mm);Mouse X-coord;Mouse Y-coord;AoI
18610;CANDIDA;345776;16;676;632;0;0;0;4,91;-;-;-
18611;CANDIDA;345792;16;666;638;0;0;0;4,84;-;-;-
18612;CANDIDA;345809;16;666;630;0;0;0;4,83;-;-;-
18613;CANDIDA;345826;16;676;637;0;0;0;4,92;-;-;-
18614;CANDIDA;345842;16;670;648;0;0;0;4,88;-;-;-
18615;CANDIDA;345859;16;675;645;0;0;0;4,88;-;-;-
18616;CANDIDA;345875;16;675;625;0;0;0;4,91;-;-;-
18617;CANDIDA;345892;16;672;628;0;0;0;4,89;-;-;-
18618;CANDIDA;345909;16;663;643;0;0;0;4,84;-;-;-
18619;CANDIDA;345925;16;665;615;0;0;0;4,83;-;-;-
18620;CANDIDA;345942;16;663;634;0;0;0;4,86;-;-;-
18621;CANDIDA;345959;16;662;666;0;0;0;4,86;-;-;-
18622;CANDIDA;345975;16;670;640;0;0;0;4,86;-;-;-
18623;CANDIDA;345992;16;668;632;0;0;0;4,83;-;-;-
18624;CANDIDA;346009;16;675;615;0;0;0;4,81;-;-;-
18625;CANDIDA;346025;16;675;627;0;0;0;4,89;-;-;-
18626;CANDIDA;346042;16;669;609;0;0;0;4,81;-;-;-
18627;CANDIDA;346058;16;668;625;0;0;0;4,8;-;-;-
18628;CANDIDA;346075;16;666;628;0;0;0;4,86;-;-;-
18629;CANDIDA;346092;16;676;619;0;0;0;4,78;-;-;-
18630;CANDIDA;346108;16;660;609;0;0;0;4,8;-;-;-
18631;CANDIDA;346125;16;686;619;0;0;0;4,83;-;-;-
18632;CANDIDA;346142;16;941;614;0;0;0;4,83;-;-;-
18633;CANDIDA;346158;16;966;608;0;0;0;4,78;-;-;-
18634;CANDIDA;346175;16;974;614;0;0;0;4,8;-;-;-
18635;CANDIDA;346192;16;977;609;0;0;0;4,75;-;-;-
18636;CANDIDA;346208;16;973;601;0;0;0;4,73;-;-;-
18637;CANDIDA;346225;16;973;602;0;0;0;4,75;-;-;-
18638;CANDIDA;346241;16;976;609;0;0;0;4,78;-;-;-
18639;CANDIDA;346258;16;970;617;0;0;0;4,75;-;-;-
18640;CANDIDA;346275;16;969;611;0;0;0;4,8;-;-;-
18641;CANDIDA;346291;16;977;605;0;0;0;4,76;-;-;-
18642;CANDIDA;346308;16;970;609;0;0;0;4,76;-;-;-
18643;CANDIDA;346325;16;964;593;0;0;0;4,73;-;-;-
18644;CANDIDA;346341;16;974;595;0;0;0;4,68;-;-;-
18645;CANDIDA;346358;16;973;614;0;0;0;4,73;-;-;-
18646;CANDIDA;346374;16;974;618;0;0;0;4,78;-;-;-
18647;CANDIDA;346391;16;967;601;0;0;0;4,8;-;-;-
18648;CANDIDA;346408;16;969;614;0;0;0;4,84;-;-;-
18649;CANDIDA;346424;16;963;622;0;0;0;4,81;-;-;-
18650;CANDIDA;346441;16;969;614;0;0;0;4,81;-;-;-
18651;CANDIDA;346458;16;960;615;0;0;0;4,88;-;-;-
18652;CANDIDA;346474;16;966;601;0;0;0;4,78;-;-;-
18653;CANDIDA;346491;16;970;611;0;0;0;4,88;-;-;-
18654;CANDIDA;346508;16;969;624;0;0;0;4,88;-;-;-
18655;CANDIDA;346524;16;971;608;0;0;0;4,81;-;-;-
18656;CANDIDA;346541;16;966;602;0;0;0;4,83;-;-;-
18657;CANDIDA;346557;16;974;634;0;0;0;4,83;-;-;-
18658;CANDIDA;346574;16;989;559;0;0;0;4,88;-;-;-
18659;CANDIDA;346591;16;793;881;0;0;0;-1;-;-;-
18660;CANDIDA;346657;66;1183;518;0;0;0;-1;-;-;-
18661;CANDIDA;346674;16;1073;817;0;0;0;5,12;-;-;-
18662;CANDIDA;346691;16;1014;501;0;0;0;5,05;-;-;-
18663;CANDIDA;346707;16;1017;631;0;0;0;5,04;-;-;-
18664;CANDIDA;346724;16;1004;617;0;0;0;5,04;-;-;-
18665;CANDIDA;346740;16;1028;618;0;0;0;5,04;-;-;-
18666;CANDIDA;346757;16;1023;611;0;0;0;5,01;-;-;-
18667;CANDIDA;346774;16;1020;579;0;0;0;5,02;-;-;-
18668;CANDIDA;346790;16;1016;573;0;0;0;4,99;-;-;-
18669;CANDIDA;346807;16;1026;585;0;0;0;4,99;-;-;-
18670;CANDIDA;346824;16;1028;591;0;0;0;5,02;-;-;-
18671;CANDIDA;346840;16;1024;591;0;0;0;5,07;-;-;-
18672;CANDIDA;346857;16;1026;606;0;0;0;5,07;-;-;-
18673;CANDIDA;346874;16;1020;601;0;0;0;5,04;-;-;-
18674;CANDIDA;346890;16;1023;592;0;0;0;5,05;-;-;-
18675;CANDIDA;346907;16;1024;596;0;0;0;4,92;-;-;-
18676;CANDIDA;346923;16;1031;580;0;0;0;5,02;-;-;-
18677;CANDIDA;346940;16;1028;599;0;0;0;5,1;-;-;-
18678;CANDIDA;346957;16;1024;622;0;0;0;5,13;-;-;-
18679;CANDIDA;346973;16;1047;621;0;0;0;5,17;-;-;-
18680;CANDIDA;346990;16;1024;617;0;0;0;5,07;-;-;-
18681;CANDIDA;347007;16;1000;621;0;0;0;5,1;-;-;-
18682;CANDIDA;347023;16;1013;612;0;0;0;5,17;-;-;-
18683;CANDIDA;347040;16;1020;599;0;0;0;5,07;-;-;-
18684;CANDIDA;347057;16;1011;611;0;0;0;5,15;-;-;-
18685;CANDIDA;347073;16;1024;596;0;0;0;4,99;-;-;-
18686;CANDIDA;347090;16;1011;596;0;0;0;5,1;-;-;-
18687;CANDIDA;347106;16;877;585;0;0;0;5,13;-;-;-
18688;CANDIDA;347123;16;766;605;0;0;0;5,18;-;-;-
18689;CANDIDA;347140;16;792;618;0;0;0;5,12;-;-;-
18690;CANDIDA;347156;16;767;593;0;0;0;5,09;-;-;-
18691;CANDIDA;347173;16;766;619;0;0;0;5,15;-;-;-
18692;CANDIDA;347190;16;765;619;0;0;0;5,15;-;-;-
18693;CANDIDA;347206;16;767;614;0;0;0;5,12;-;-;-
18694;CANDIDA;347223;16;776;627;0;0;0;5,15;-;-;-
18695;CANDIDA;347240;16;766;605;0;0;0;5,05;-;-;-
18696;CANDIDA;347256;16;769;608;0;0;0;5,1;-;-;-
18697;CANDIDA;347273;16;745;638;0;0;0;5,21;-;-;-
18698;CANDIDA;347289;16;706;621;0;0;0;5,09;-;-;-
18699;CANDIDA;347306;16;705;621;0;0;0;5,15;-;-;-
18700;CANDIDA;347323;16;699;619;0;0;0;5,15;-;-;-
18701;CANDIDA;347339;16;696;602;0;0;0;5,15;-;-;-
18702;CANDIDA;347356;16;703;624;0;0;0;5,18;-;-;-
18703;CANDIDA;347373;16;695;630;0;0;0;5,15;-;-;-
18704;CANDIDA;347389;16;689;645;0;0;0;5,23;-;-;-
18705;CANDIDA;347406;16;686;627;0;0;0;5,21;-;-;-
18706;CANDIDA;347422;16;693;624;0;0;0;5,15;-;-;-
18707;CANDIDA;347439;16;695;631;0;0;0;5,12;-;-;-
18708;CANDIDA;347456;16;696;635;0;0;0;5,18;-;-;-
18709;CANDIDA;347472;16;695;617;0;0;0;5,15;-;-;-
18710;CANDIDA;347489;16;698;622;0;0;0;5,1;-;-;-
18711;CANDIDA;347506;16;695;606;0;0;0;5,01;-;-;-
18712;CANDIDA;347522;16;693;617;0;0;0;5,1;-;-;-
18713;CANDIDA;347539;16;700;611;0;0;0;5,07;-;-;-
18714;CANDIDA;347556;16;698;609;0;0;0;5,12;-;-;-
18715;CANDIDA;347572;16;695;592;0;0;0;5,02;-;-;-
18716;CANDIDA;347589;16;703;631;0;0;0;5,05;-;-;-
18717;CANDIDA;347605;16;1067;676;0;0;0;5,12;-;-;-
18718;CANDIDA;347622;16;1304;663;0;0;0;4,91;-;-;-
18719;CANDIDA;347639;16;1265;671;0;0;0;4,99;-;-;-
18720;CANDIDA;347655;16;1304;683;0;0;0;5,01;-;-;-
18721;CANDIDA;347672;16;1295;677;0;0;0;4,99;-;-;-
18722;CANDIDA;347689;16;1290;674;0;0;0;5,01;-;-;-
18723;CANDIDA;347705;16;1290;679;0;0;0;4,99;-;-;-
18724;CANDIDA;347722;16;1290;653;0;0;0;4,97;-;-;-
18725;CANDIDA;347739;16;1288;667;0;0;0;4,91;-;-;-
18726;CANDIDA;347755;16;1285;673;0;0;0;5,02;-;-;-
18727;CANDIDA;347772;16;1287;667;0;0;0;4,97;-;-;-
18728;CANDIDA;347788;16;1290;664;0;0;0;4,94;-;-;-
18729;CANDIDA;347805;16;1288;670;0;0;0;4,99;-;-;-
18730;CANDIDA;347822;16;1372;663;0;0;0;5,05;-;-;-
18731;CANDIDA;347838;16;1351;670;0;0;0;4,97;-;-;-
18732;CANDIDA;347855;16;1369;681;0;0;0;4,84;-;-;-
18733;CANDIDA;347872;16;1371;664;0;0;0;4,84;-;-;-
18734;CANDIDA;347888;16;1368;684;0;0;0;4,97;-;-;-
18735;CANDIDA;347905;16;1364;673;0;0;0;4,99;-;-;-
18736;CANDIDA;347922;16;1374;666;0;0;0;4,91;-;-;-
18737;CANDIDA;347938;16;1375;687;0;0;0;4,97;-;-;-
18738;CANDIDA;347955;16;1367;692;0;0;0;4,97;-;-;-
18739;CANDIDA;347971;16;1369;676;0;0;0;5,02;-;-;-
18740;CANDIDA;347988;16;1369;707;0;0;0;5,09;-;-;-
18741;CANDIDA;348005;16;1508;663;0;0;0;4,96;-;-;-
18742;CANDIDA;348271;266;1740;615;0;0;0;4,4;-;-;-
18743;CANDIDA;348288;16;1492;589;0;0;0;4,76;-;-;-
18744;CANDIDA;348304;16;1081;514;0;0;0;5,01;-;-;-
18745;CANDIDA;348321;16;806;492;0;0;0;5,07;-;-;-
18746;CANDIDA;348337;16;806;494;0;0;0;5,12;-;-;-
18747;CANDIDA;348354;16;767;472;0;0;0;5,02;-;-;-
18748;CANDIDA;348371;16;773;481;0;0;0;5,1;-;-;-
18749;CANDIDA;348387;16;769;475;0;0;0;5,05;-;-;-
18750;CANDIDA;348404;16;775;479;0;0;0;5,15;-;-;-
18751;CANDIDA;348421;16;766;492;0;0;0;5,13;-;-;-
18752;CANDIDA;348437;16;767;482;0;0;0;5,09;-;-;-
18753;CANDIDA;348454;16;767;445;0;0;0;5,04;-;-;-
18754;CANDIDA;348471;16;767;501;0;0;0;5,18;-;-;-
18755;CANDIDA;348487;16;767;482;0;0;0;5,07;-;-;-
18756;CANDIDA;348504;16;762;461;0;0;0;5,05;-;-;-
18757;CANDIDA;348520;16;663;443;0;0;0;5,18;-;-;-
18758;CANDIDA;348537;16;645;410;0;0;0;5,13;-;-;-
18759;CANDIDA;348554;16;639;393;0;0;0;5,1;-;-;-
18760;CANDIDA;348570;16;636;377;0;0;0;5,17;-;-;-
18761;CANDIDA;348587;16;642;417;0;0;0;5,09;-;-;-
18762;CANDIDA;348604;16;639;424;0;0;0;5,15;-;-;-
18763;CANDIDA;348620;16;636;416;0;0;0;5,13;-;-;-
18764;CANDIDA;348637;16;635;393;0;0;0;5,15;-;-;-
18765;CANDIDA;348653;16;639;403;0;0;0;5,09;-;-;-
18766;CANDIDA;348670;16;635;378;0;0;0;5,12;-;-;-
18767;CANDIDA;348687;16;633;396;0;0;0;5,09;-;-;-
18768;CANDIDA;348703;16;639;419;0;0;0;5,05;-;-;-
18769;CANDIDA;348720;16;635;397;0;0;0;5,1;-;-;-
18770;CANDIDA;348737;16;636;411;0;0;0;5,04;-;-;-
18771;CANDIDA;348753;16;632;394;0;0;0;5,02;-;-;-
18772;CANDIDA;348770;16;642;391;0;0;0;5,01;-;-;-
18773;CANDIDA;348787;16;633;399;0;0;0;5,05;-;-;-
18774;CANDIDA;348803;16;632;410;0;0;0;5,09;-;-;-
18775;CANDIDA;348820;16;630;424;0;0;0;5,13;-;-;-
18776;CANDIDA;348836;16;611;364;0;0;0;5,04;-;-;-
18777;CANDIDA;348853;16;601;403;0;0;0;5,07;-;-;-
18778;CANDIDA;348870;16;599;370;0;0;0;5,02;-;-;-
18779;CANDIDA;348886;16;589;377;0;0;0;5,02;-;-;-
18780;CANDIDA;348903;16;596;381;0;0;0;5,05;-;-;-
18781;CANDIDA;348920;16;602;394;0;0;0;5,1;-;-;-
18782;CANDIDA;348936;16;595;391;0;0;0;5,01;-;-;-
18783;CANDIDA;348953;16;595;399;0;0;0;5,07;-;-;-
18784;CANDIDA;348970;16;598;411;0;0;0;5,1;-;-;-
18785;CANDIDA;348986;16;592;386;0;0;0;4,97;-;-;-
18786;CANDIDA;349003;16;598;400;0;0;0;5,01;-;-;-
18787;CANDIDA;349019;16;593;368;0;0;0;4,99;-;-;-
18788;CANDIDA;349036;16;596;393;0;0;0;5,04;-;-;-
18789;CANDIDA;349053;16;586;388;0;0;0;5,05;-;-;-
18790;CANDIDA;349069;16;585;374;0;0;0;5,07;-;-;-
18791;CANDIDA;349086;16;593;413;0;0;0;5,1;-;-;-
18792;CANDIDA;349103;16;612;293;0;0;0;5,07;-;-;-
18793;CANDIDA;349119;16;606;325;0;0;0;5,01;-;-;-
18794;CANDIDA;349136;16;611;323;0;0;0;5,04;-;-;-
18795;CANDIDA;349153;16;618;315;0;0;0;5,07;-;-;-
18796;CANDIDA;349169;16;611;305;0;0;0;5,04;-;-;-
18797;CANDIDA;349186;16;605;339;0;0;0;5,05;-;-;-
18798;CANDIDA;349202;16;616;325;0;0;0;5,13;-;-;-
18799;CANDIDA;349219;16;619;283;0;0;0;5,02;-;-;-
18800;CANDIDA;349236;16;609;328;0;0;0;5,15;-;-;-
18801;CANDIDA;349252;16;615;306;0;0;0;5,07;-;-;-
18802;CANDIDA;349269;16;621;322;0;0;0;5,1;-;-;-
18803;CANDIDA;349286;16;622;306;0;0;0;5,02;-;-;-
18804;CANDIDA;349302;16;615;313;0;0;0;4,94;-;-;-
18805;CANDIDA;349319;16;609;326;0;0;0;5,04;-;-;-
18806;CANDIDA;349336;16;623;322;0;0;0;5,09;-;-;-
18807;CANDIDA;349352;16;613;300;0;0;0;5,05;-;-;-
18808;CANDIDA;349369;16;613;331;0;0;0;5,04;-;-;-
18809;CANDIDA;349385;16;616;322;0;0;0;4,97;-;-;-
18810;CANDIDA;349402;16;608;325;0;0;0;5,01;-;-;-
18811;CANDIDA;349419;16;618;321;0;0;0;5,13;-;-;-
18812;CANDIDA;349435;16;628;293;0;0;0;4,92;-;-;-
18813;CANDIDA;349452;16;623;316;0;0;0;5,05;-;-;-
18814;CANDIDA;349469;16;609;310;0;0;0;4,97;-;-;-
18815;CANDIDA;349485;16;616;322;0;0;0;5,04;-;-;-
18816;CANDIDA;349502;16;618;283;0;0;0;4,97;-;-;-
18817;CANDIDA;349519;16;616;309;0;0;0;5,02;-;-;-
18818;CANDIDA;349535;16;619;286;0;0;0;4,97;-;-;-
18819;CANDIDA;349552;16;755;336;0;0;0;4,99;-;-;-
18820;CANDIDA;349568;16;964;352;0;0;0;5,09;-;-;-
18821;CANDIDA;349585;16;907;293;0;0;0;5,02;-;-;-
18822;CANDIDA;349602;16;950;309;0;0;0;4,99;-;-;-
18823;CANDIDA;349618;16;951;282;0;0;0;4,96;-;-;-
18824;CANDIDA;349635;16;949;302;0;0;0;4,94;-;-;-
18825;CANDIDA;349652;16;943;306;0;0;0;5,04;-;-;-
18826;CANDIDA;349668;16;950;308;0;0;0;4,97;-;-;-
18827;CANDIDA;349685;16;947;325;0;0;0;5,04;-;-;-
18828;CANDIDA;349702;16;947;309;0;0;0;5,04;-;-;-
18829;CANDIDA;349718;16;951;309;0;0;0;5,04;-;-;-
18830;CANDIDA;349735;16;949;313;0;0;0;5,07;-;-;-
18831;CANDIDA;349751;16;946;322;0;0;0;5,09;-;-;-
18832;CANDIDA;349768;16;950;296;0;0;0;5,1;-;-;-
18833;CANDIDA;349785;16;1021;299;0;0;0;5,02;-;-;-
18834;CANDIDA;349801;16;1264;312;0;0;0;4,97;-;-;-
18835;CANDIDA;349818;16;1248;295;0;0;0;4,94;-;-;-
18836;CANDIDA;349835;16;1275;297;0;0;0;4,91;-;-;-
18837;CANDIDA;349851;16;1292;302;0;0;0;4,52;-;-;-
18838;CANDIDA;349868;16;1268;310;0;0;0;4,91;-;-;-
18839;CANDIDA;349884;16;1284;299;0;0;0;4,89;-;-;-
18840;CANDIDA;349901;16;1285;280;0;0;0;4,51;-;-;-
18841;CANDIDA;349918;16;1291;266;0;0;0;4,44;-;-;-
18842;CANDIDA;349934;16;1281;287;0;0;0;4,91;-;-;-
18843;CANDIDA;349951;16;1288;303;0;0;0;4,94;-;-;-
18844;CANDIDA;349968;16;1294;293;0;0;0;4,92;-;-;-
18845;CANDIDA;349984;16;1278;299;0;0;0;4,94;-;-;-
18846;CANDIDA;350001;16;1305;306;0;0;0;4,94;-;-;-
18847;CANDIDA;350018;16;1290;293;0;0;0;4,97;-;-;-
18848;CANDIDA;350034;16;1270;309;0;0;0;5,01;-;-;-
18849;CANDIDA;350051;16;1290;293;0;0;0;4,99;-;-;-
18850;CANDIDA;350067;16;1100;257;0;0;0;5,02;-;-;-
18851;CANDIDA;350084;16;963;303;0;0;0;5,1;-;-;-
18852;CANDIDA;350101;16;991;323;0;0;0;5,2;-;-;-
18853;CANDIDA;350117;16;959;290;0;0;0;5,13;-;-;-
18854;CANDIDA;350134;16;960;273;0;0;0;5,05;-;-;-
18855;CANDIDA;350151;16;963;267;0;0;0;5,05;-;-;-
18856;CANDIDA;350167;16;959;266;0;0;0;5,01;-;-;-
18857;CANDIDA;350184;16;963;293;0;0;0;5,17;-;-;-
18858;CANDIDA;350201;16;963;257;0;0;0;4,97;-;-;-
18859;CANDIDA;350217;16;964;319;0;0;0;5,26;-;-;-
18860;CANDIDA;350234;16;959;309;0;0;0;5,18;-;-;-
18861;CANDIDA;350250;16;960;283;0;0;0;5,09;-;-;-
18862;CANDIDA;350267;16;956;286;0;0;0;5,1;-;-;-
18863;CANDIDA;350284;16;969;309;0;0;0;5,23;-;-;-
18864;CANDIDA;350300;16;963;273;0;0;0;5,07;-;-;-
18865;CANDIDA;350317;16;957;270;0;0;0;5,04;-;-;-
18866;CANDIDA;350334;16;954;279;0;0;0;5,05;-;-;-
18867;CANDIDA;350350;16;953;266;0;0;0;4,99;-;-;-
18868;CANDIDA;350367;16;959;283;0;0;0;5,04;-;-;-
18869;CANDIDA;350384;16;954;283;0;0;0;5,13;-;-;-
18870;CANDIDA;350400;16;956;286;0;0;0;5,07;-;-;-
18871;CANDIDA;350417;16;950;271;0;0;0;5,09;-;-;-
18872;CANDIDA;350433;16;950;273;0;0;0;5,12;-;-;-
18873;CANDIDA;350450;16;951;271;0;0;0;5,15;-;-;-
18874;CANDIDA;350467;16;950;267;0;0;0;5,05;-;-;-
18875;CANDIDA;350483;16;963;264;0;0;0;5,09;-;-;-
18876;CANDIDA;350500;16;963;256;0;0;0;5,09;-;-;-
18877;CANDIDA;350517;16;956;267;0;0;0;5,21;-;-;-
18878;CANDIDA;350533;16;954;260;0;0;0;5,12;-;-;-
18879;CANDIDA;350550;16;961;266;0;0;0;5,12;-;-;-
18880;CANDIDA;350567;16;954;313;0;0;0;5,13;-;-;-
18881;CANDIDA;350583;16;678;206;0;0;0;5,2;-;-;-
18882;CANDIDA;350600;16;438;117;0;0;0;5,18;-;-;-
18883;CANDIDA;350616;16;398;133;0;0;0;5,26;-;-;-
18884;CANDIDA;350633;16;352;136;0;0;0;5,2;-;-;-
18885;CANDIDA;350650;16;362;137;0;0;0;5,18;-;-;-
18886;CANDIDA;350666;16;369;111;0;0;0;5,13;-;-;-
18887;CANDIDA;350683;16;342;120;0;0;0;5,02;-;-;-
18888;CANDIDA;350700;16;361;143;0;0;0;5,25;-;-;-
18889;CANDIDA;350716;16;365;129;0;0;0;5,23;-;-;-
18890;CANDIDA;350733;16;362;133;0;0;0;5,31;-;-;-
18891;CANDIDA;350750;16;347;130;0;0;0;5,25;-;-;-
18892;CANDIDA;350766;16;354;116;0;0;0;5,25;-;-;-
18893;CANDIDA;350783;16;367;143;0;0;0;5,18;-;-;-
18894;CANDIDA;350799;16;347;114;0;0;0;4,97;-;-;-
18895;CANDIDA;350816;16;369;107;0;0;0;5,21;-;-;-
18896;CANDIDA;350833;16;368;143;0;0;0;5,17;-;-;-
18897;CANDIDA;350849;16;505;208;0;0;0;5,21;-;-;-
18898;CANDIDA;350866;16;823;224;0;0;0;5,13;-;-;-
18899;CANDIDA;350883;16;879;270;0;0;0;5,04;-;-;-
18900;CANDIDA;350899;16;914;243;0;0;0;5,04;-;-;-
18901;CANDIDA;350916;16;903;251;0;0;0;5,07;-;-;-
18902;CANDIDA;350932;16;910;230;0;0;0;4,96;-;-;-
18903;CANDIDA;350949;16;921;225;0;0;0;4,97;-;-;-
18904;CANDIDA;350966;16;910;218;0;0;0;4,89;-;-;-
18905;CANDIDA;350982;16;902;243;0;0;0;4,97;-;-;-
18906;CANDIDA;350999;16;916;240;0;0;0;5,01;-;-;-
18907;CANDIDA;351016;16;902;254;0;0;0;5,01;-;-;-
18908;CANDIDA;351032;16;983;274;0;0;0;5,01;-;-;-
18909;CANDIDA;351049;16;957;254;0;0;0;4,94;-;-;-
18910;CANDIDA;351066;16;954;295;0;0;0;5,02;-;-;-
18911;CANDIDA;351082;16;960;293;0;0;0;5,04;-;-;-
18912;CANDIDA;351099;16;966;254;0;0;0;4,89;-;-;-
18913;CANDIDA;351115;16;956;266;0;0;0;4,96;-;-;-
18914;CANDIDA;351132;16;953;256;0;0;0;4,89;-;-;-
18915;CANDIDA;351149;16;954;251;0;0;0;4,92;-;-;-
18916;CANDIDA;351165;16;953;273;0;0;0;4,96;-;-;-
18917;CANDIDA;351182;16;947;254;0;0;0;4,94;-;-;-
18918;CANDIDA;351199;16;953;256;0;0;0;4,92;-;-;-
18919;CANDIDA;351215;16;954;274;0;0;0;4,97;-;-;-
18920;CANDIDA;351232;16;953;270;0;0;0;4,96;-;-;-
18921;CANDIDA;351249;16;960;277;0;0;0;4,96;-;-;-
18922;CANDIDA;351265;16;956;296;0;0;0;5,01;-;-;-
18923;CANDIDA;351282;16;951;286;0;0;0;4,89;-;-;-
18924;CANDIDA;351298;16;954;276;0;0;0;4,94;-;-;-
18925;CANDIDA;351315;16;953;235;0;0;0;4,94;-;-;-
18926;CANDIDA;351332;16;959;280;0;0;0;5,01;-;-;-
18927;CANDIDA;351348;16;977;273;0;0;0;4,92;-;-;-
18928;CANDIDA;351365;16;973;280;0;0;0;4,91;-;-;-
18929;CANDIDA;351382;16;973;250;0;0;0;4,91;-;-;-
18930;CANDIDA;351398;16;980;273;0;0;0;4,92;-;-;-
18931;CANDIDA;351415;16;974;264;0;0;0;5,01;-;-;-
18932;CANDIDA;351432;16;969;273;0;0;0;4,96;-;-;-
18933;CANDIDA;351448;16;970;240;0;0;0;4,89;-;-;-
18934;CANDIDA;351465;16;976;270;0;0;0;5,02;-;-;-
18935;CANDIDA;351481;16;979;261;0;0;0;4,88;-;-;-
18936;CANDIDA;351498;16;979;266;0;0;0;4,88;-;-;-
18937;CANDIDA;351515;16;976;274;0;0;0;4,86;-;-;-
18938;CANDIDA;351531;16;979;277;0;0;0;4,94;-;-;-
18939;CANDIDA;351548;16;970;237;0;0;0;4,84;-;-;-
18940;CANDIDA;351565;16;976;270;0;0;0;5,01;-;-;-
18941;CANDIDA;351581;16;971;296;0;0;0;4,96;-;-;-
18942;CANDIDA;351598;16;969;269;0;0;0;4,94;-;-;-
18943;CANDIDA;351615;16;976;282;0;0;0;4,99;-;-;-
18944;CANDIDA;351631;16;966;266;0;0;0;4,88;-;-;-
18945;CANDIDA;351648;16;967;241;0;0;0;4,88;-;-;-
18946;CANDIDA;351664;16;961;258;0;0;0;4,94;-;-;-
18947;CANDIDA;351681;16;941;305;0;0;0;4,92;-;-;-
18948;CANDIDA;351698;16;919;401;0;0;0;4,99;-;-;-
18949;CANDIDA;351714;16;924;396;0;0;0;4,97;-;-;-
18950;CANDIDA;351731;16;914;397;0;0;0;5,02;-;-;-
18951;CANDIDA;351748;16;914;424;0;0;0;5,13;-;-;-
18952;CANDIDA;351764;16;916;383;0;0;0;4,99;-;-;-
18953;CANDIDA;351781;16;909;393;0;0;0;5,02;-;-;-
18954;CANDIDA;351798;16;912;424;0;0;0;5,13;-;-;-
18955;CANDIDA;351814;16;912;404;0;0;0;5,07;-;-;-
18956;CANDIDA;351831;16;914;375;0;0;0;4,97;-;-;-
18957;CANDIDA;351847;16;917;406;0;0;0;5,04;-;-;-
18958;CANDIDA;351864;16;914;410;0;0;0;5,1;-;-;-
18959;CANDIDA;351881;16;819;482;0;0;0;5,05;-;-;-
18960;CANDIDA;352014;133;425;511;0;0;0;5,05;-;-;-
18961;CANDIDA;352030;16;381;432;0;0;0;5,01;-;-;-
18962;CANDIDA;352047;16;409;459;0;0;0;4,97;-;-;-
18963;CANDIDA;352064;16;374;492;0;0;0;5,07;-;-;-
18964;CANDIDA;352080;16;382;489;0;0;0;5,07;-;-;-
18965;CANDIDA;352097;16;402;488;0;0;0;4,99;-;-;-
18966;CANDIDA;352114;16;369;514;0;0;0;5,04;-;-;-
18967;CANDIDA;352130;16;374;481;0;0;0;4,96;-;-;-
18968;CANDIDA;352147;16;369;471;0;0;0;4,99;-;-;-
18969;CANDIDA;352163;16;361;489;0;0;0;4,99;-;-;-
18970;CANDIDA;352180;16;352;491;0;0;0;4,96;-;-;-
18971;CANDIDA;352197;16;375;455;0;0;0;4,89;-;-;-
18972;CANDIDA;352213;16;364;484;0;0;0;5,02;-;-;-
18973;CANDIDA;352230;16;382;475;0;0;0;4,78;-;-;-
18974;CANDIDA;352247;16;384;475;0;0;0;4,91;-;-;-
18975;CANDIDA;352263;16;375;484;0;0;0;4,92;-;-;-
18976;CANDIDA;352280;16;361;468;0;0;0;4,86;-;-;-
18977;CANDIDA;352297;16;355;495;0;0;0;4,97;-;-;-
18978;CANDIDA;352313;16;334;488;0;0;0;4,96;-;-;-
18979;CANDIDA;352330;16;347;495;0;0;0;4,94;-;-;-
18980;CANDIDA;352346;16;342;533;0;0;0;5,09;-;-;-
18981;CANDIDA;352363;16;337;494;0;0;0;4,94;-;-;-
18982;CANDIDA;352380;16;342;495;0;0;0;4,92;-;-;-
18983;CANDIDA;352396;16;328;498;0;0;0;4,96;-;-;-
18984;CANDIDA;352413;16;347;513;0;0;0;4,99;-;-;-
18985;CANDIDA;352430;16;338;505;0;0;0;5,02;-;-;-
18986;CANDIDA;352446;16;324;514;0;0;0;4,97;-;-;-
18987;CANDIDA;352463;16;355;495;0;0;0;4,96;-;-;-
18988;CANDIDA;352480;16;334;500;0;0;0;4,99;-;-;-
18989;CANDIDA;352496;16;332;487;0;0;0;5,01;-;-;-
18990;CANDIDA;352513;16;348;507;0;0;0;5,05;-;-;-
18991;CANDIDA;352529;16;337;505;0;0;0;4,99;-;-;-
18992;CANDIDA;352546;16;357;511;0;0;0;5,05;-;-;-
18993;CANDIDA;352563;16;347;498;0;0;0;4,97;-;-;-
18994;CANDIDA;352579;16;335;492;0;0;0;4,94;-;-;-
18995;CANDIDA;352596;16;335;497;0;0;0;4,99;-;-;-
18996;CANDIDA;352613;16;351;488;0;0;0;4,96;-;-;-
18997;CANDIDA;352629;16;364;500;0;0;0;4,91;-;-;-
18998;CANDIDA;352646;16;359;517;0;0;0;4,96;-;-;-
18999;CANDIDA;352663;16;359;531;0;0;0;4,94;-;-;-
19000;CANDIDA;352779;116;368;437;0;0;0;4,83;-;-;-
19001;CANDIDA;352796;16;369;429;0;0;0;4,8;-;-;-
19002;CANDIDA;352812;16;375;427;0;0;0;4,84;-;-;-
19003;CANDIDA;352829;16;382;456;0;0;0;4,91;-;-;-
19004;CANDIDA;352846;16;377;449;0;0;0;4,8;-;-;-
